[    4241ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1788035732317:0
[  170768ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=42298c23-b390-5737-9ab5-f50f57cf6cd1&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  170768ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=42298c23-b390-5737-9ab5-f50f57cf6cd1&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  183610ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  183610ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  187661ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  187661ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  223709ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  223710ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  226912ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  226913ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  243809ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  243810ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  247741ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  247741ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  258926ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  258926ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  264066ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  264067ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  285951ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  285951ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=b5507296-afa4-5598-9f6f-32f04fa80336&restaurantUUID=e4bb4f16-1a57-442a-8991-7ffa90525d29:0
[  290424ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-b9a9c2a9ad71d27c.js:2
[  291113ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  291113ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  291138ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1788036019827:0
[  293577ms] [LOG] *** sw registered: ServiceWorkerRegistration @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-b9a9c2a9ad71d27c.js:2
[  293589ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1788036022316:0
[  293853ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://merchants.ubereats.com/bug-report/wisdom/bug-reporter-enabled:0
[  308476ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=200ca0c6-7859-5cc3-bc31-b2ecc140107e&restaurantUUID=d7f722f3-b13f-443c-9d28-9a54a83e59be:0
[  308476ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=200ca0c6-7859-5cc3-bc31-b2ecc140107e&restaurantUUID=d7f722f3-b13f-443c-9d28-9a54a83e59be:0
[  379740ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-b9a9c2a9ad71d27c.js:2
[  379780ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1788036109149:0
[  380775ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  380775ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  383128ms] [LOG] *** sw registered: ServiceWorkerRegistration @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-b9a9c2a9ad71d27c.js:2
[  383147ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1788036111953:0
[  383225ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://merchants.ubereats.com/bug-report/wisdom/bug-reporter-enabled:0
[  397893ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=e6eb414f-d851-515b-848d-36d952e4d877&restaurantUUID=cd70168e-e517-4a13-b96f-684c445b18e0:0
[  397894ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=e6eb414f-d851-515b-848d-36d952e4d877&restaurantUUID=cd70168e-e517-4a13-b96f-684c445b18e0:0
[  401728ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=e6eb414f-d851-515b-848d-36d952e4d877&restaurantUUID=cd70168e-e517-4a13-b96f-684c445b18e0:0
[  401728ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=e6eb414f-d851-515b-848d-36d952e4d877&restaurantUUID=cd70168e-e517-4a13-b96f-684c445b18e0:0
[  407984ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=e6eb414f-d851-515b-848d-36d952e4d877&restaurantUUID=cd70168e-e517-4a13-b96f-684c445b18e0:0
[  407984ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=e6eb414f-d851-515b-848d-36d952e4d877&restaurantUUID=cd70168e-e517-4a13-b96f-684c445b18e0:0
[  415386ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-b9a9c2a9ad71d27c.js:2
[  416067ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  416068ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  416098ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1788036144804:0
[  418583ms] [LOG] *** sw registered: ServiceWorkerRegistration @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-b9a9c2a9ad71d27c.js:2
[  418596ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1788036147383:0
[  418613ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://merchants.ubereats.com/bug-report/wisdom/bug-reporter-enabled:0
[  433500ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=0ce1e674-63dd-56b6-964c-497cdb0ff4dc&restaurantUUID=8a52aaec-4a8b-4a0e-8a47-f500966fb168:0
[  433500ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-10&end=2026-08-16&rangeType=0&settlement=0ce1e674-63dd-56b6-964c-497cdb0ff4dc&restaurantUUID=8a52aaec-4a8b-4a0e-8a47-f500966fb168:0
