[    3570ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=dd1e2b6c-fa9d-4756-b448-9d47d1d67c8d&ip=1&_=1790128951960:0
[  143221ms] [LOG] *** sw registered: ServiceWorkerRegistration @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-fc2bf179a04b621b.js:0
[  143328ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://merchants.ubereats.com/bug-report/wisdom/bug-reporter-enabled:0
[  149846ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=aca65616-0758-5560-96c1-1ab3b943f01c:0
[  149846ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=aca65616-0758-5560-96c1-1ab3b943f01c:0
[  165300ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  165300ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  171467ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  171467ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  179669ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  179669ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  184684ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  184684ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=e93c20e0-7ac8-56e1-9841-c99c9deeee11&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  189902ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  189902ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  192233ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-fc2bf179a04b621b.js:0
[  192710ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  192711ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  192842ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  192843ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  192960ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  192960ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  193066ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  193066ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  193080ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=dd1e2b6c-fa9d-4756-b448-9d47d1d67c8d&ip=1&_=1790129141584:0
[  194149ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=dd1e2b6c-fa9d-4756-b448-9d47d1d67c8d&ip=1&_=1790129143082:0
[  194707ms] [WARNING] WARNING: Too many active WebGL contexts. Oldest context will be lost. @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:79
[  194717ms] [WARNING] WARNING: Too many active WebGL contexts. Oldest context will be lost. @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:79
[  195286ms] [LOG] *** sw registered: ServiceWorkerRegistration @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-fc2bf179a04b621b.js:0
[  195398ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://merchants.ubereats.com/bug-report/wisdom/bug-reporter-enabled:0
[  201779ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  201779ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=0ab16e10-9838-5461-a71c-6e4824901789:0
[  226708ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=35fc5b38-d9a9-53d1-ab2c-ec126115c734:0
[  226708ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=35fc5b38-d9a9-53d1-ab2c-ec126115c734:0
[  231719ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=35fc5b38-d9a9-53d1-ab2c-ec126115c734:0
[  231719ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=35fc5b38-d9a9-53d1-ab2c-ec126115c734:0
[  237119ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=35fc5b38-d9a9-53d1-ab2c-ec126115c734:0
[  237119ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=35fc5b38-d9a9-53d1-ab2c-ec126115c734:0
[  242586ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=35fc5b38-d9a9-53d1-ab2c-ec126115c734:0
[  242586ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?restaurantUUID=8e63cd3d-ecb0-5f6b-826e-7e1b1cd780ec&start=2026-09-14&end=2026-09-20&rangeType=0&settlement=35fc5b38-d9a9-53d1-ab2c-ec126115c734:0
[  248899ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-fc2bf179a04b621b.js:0
[  248930ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=dd1e2b6c-fa9d-4756-b448-9d47d1d67c8d&ip=1&_=1790129198226:0
[  249997ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  249998ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  250122ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  250124ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  250244ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  250244ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  250352ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  250353ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  250762ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=dd1e2b6c-fa9d-4756-b448-9d47d1d67c8d&ip=1&_=1790129198921:0
[  251286ms] [WARNING] WARNING: Too many active WebGL contexts. Oldest context will be lost. @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:79
[  251297ms] [WARNING] WARNING: Too many active WebGL contexts. Oldest context will be lost. @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:79
[  251676ms] [LOG] *** sw registered: ServiceWorkerRegistration @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-fc2bf179a04b621b.js:0
[  251738ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://merchants.ubereats.com/bug-report/wisdom/bug-reporter-enabled:0
