[    3010ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-7b7dd3697eede395.js:0
[  147755ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  147755ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  150943ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  150943ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  162844ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  162844ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  175324ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  175324ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  194165ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  194165ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=1d719b8e-338b-4529-b355-a792a8f8b2cc&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  206335ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-7b7dd3697eede395.js:0
[  206364ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1789439579252:0
[  206826ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  206826ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  206909ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  206910ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  207010ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  207010ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  207133ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  207134ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  208131ms] [WARNING] WARNING: Too many active WebGL contexts. Oldest context will be lost. @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:79
[  208139ms] [WARNING] WARNING: Too many active WebGL contexts. Oldest context will be lost. @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:79
[  208474ms] [LOG] *** sw registered: ServiceWorkerRegistration @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-7b7dd3697eede395.js:0
[  208480ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1789439581079:0
[  208502ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://merchants.ubereats.com/bug-report/wisdom/bug-reporter-enabled:0
[  216218ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  216218ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=d94bddeb-a50c-5844-9d96-b43688fe0eea:0
[  236168ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  236168ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  241358ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  241358ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  254648ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  254648ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  259659ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  259659ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  276890ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  276890ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  289808ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  289808ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  296018ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  296018ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  301253ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  301253ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  314987ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  314988ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  319675ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  319675ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-09-07&end=2026-09-13&rangeType=0&restaurantUUID=baf22307-474c-4a82-809d-41b2474cf399&settlement=7fd90c13-4c53-5d3f-9965-9585f024150e:0
[  332879ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-7b7dd3697eede395.js:0
[  332908ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=8a1af12d-7d46-487c-a17d-58a40616a1c9&ip=1&_=1789439705790:0
[  333388ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  333388ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  333463ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  333463ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  333549ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
